Customer ID,Recency,Frequency,Monetary,Tenure,AvgBasketSize,Target_LTV,Target_churn
14682,54,4,1462.81,298,217.25,52.0,0
14683,214,1,146.56,214,386.0,0.0,1
14684,16,1,232.27,16,186.0,1236.28,0
14685,202,8,4619.79,352,251.5,0.0,1
14686,40,5,885.83,285,95.0,0.0,1
14687,26,2,773.6800000000001,177,190.0,628.38,0
14688,22,7,1637.72,82,215.0,6075.85,0
14690,18,2,422.63,36,87.0,371.7,0
14692,6,8,1153.54,243,80.0,591.55,0
14693,51,6,992.46,151,59.0,172.9,0
14694,242,1,244.31,242,193.0,0.0,1
14695,145,3,1620.07,358,226.0,0.0,1
14696,47,1,394.33,47,237.0,2373.57,0
14699,61,3,593.47,151,135.66666666666666,109.13000000000001,0
14700,41,2,880.96,111,146.0,2235.3,0
14701,68,6,2012.72,310,141.66666666666666,2549.37,0
14702,5,12,3143.38,354,121.0,3610.84,0
14704,50,2,266.66,250,63.5,1546.91,0
14706,244,1,390.69,244,263.0,0.0,1
14707,61,2,139.2,202,48.0,0.0,1
14708,49,2,666.85,81,269.0,1545.43,0
14709,5,12,3965.29,360,138.08333333333334,4921.04,0
14710,5,9,1316.46,362,85.88888888888889,606.13,0
14712,44,1,411.0,44,96.0,917.07,0
14713,5,10,2453.56,362,171.6,2965.31,0
14714,33,3,746.05,313,137.66666666666666,160.19,0
14715,68,4,973.0699999999999,315,128.25,867.38,0
14716,70,1,235.77,70,148.0,329.68,0
14717,359,1,81.3,359,32.0,0.0,1
14718,36,1,226.42,36,202.0,0.0,1
14721,5,1,115.77,5,59.0,0.0,1
14722,103,2,325.45,112,51.0,187.92000000000002,0
14723,11,5,683.82,361,99.6,1409.24,0
14724,216,1,345.25,216,187.0,0.0,1
14725,20,3,597.16,160,249.0,718.08,0
14726,280,1,124.75,280,91.0,0.0,1
14727,172,2,199.35,172,203.0,268.58,0
14728,39,1,190.58,39,68.0,0.0,1
14729,251,2,280.4,251,90.0,626.98,0
14732,18,11,2814.58,356,78.9090909090909,2702.4900000000002,0
14733,1,3,4769.04,28,682.3333333333334,11415.93,0
14734,51,4,1056.42,177,94.5,0.0,1
14735,14,24,6174.47,361,93.70833333333333,6065.69,0
14736,111,2,401.08,111,82.0,0.0,1
14737,26,1,2389.62,26,726.0,1164.55,0
14738,186,2,507.45,358,78.0,1314.45,0
14739,30,18,7671.34,363,326.44444444444446,4616.16,0
14740,35,8,2712.85,278,168.25,1448.21,0
14741,43,1,312.75,43,165.0,1584.84,0
14742,61,1,579.85,61,374.0,0.0,1
14743,218,1,50.48,218,40.0,0.0,1
14744,14,7,2560.1,196,253.14285714285714,1324.98,0
14745,127,7,1351.55,263,134.14285714285714,1220.26,0
14746,32,4,593.5,49,99.5,0.0,1
14748,63,5,1266.1499999999999,271,239.8,1886.17,0
14749,105,1,310.15,105,403.0,0.0,1
14750,362,1,112.03,362,65.0,0.0,1
14751,310,2,126.45,352,32.5,0.0,1
14753,86,1,306.36,86,201.0,563.15,0
14754,51,4,912.4300000000001,316,131.25,638.05,0
14755,7,14,4962.27,362,155.85714285714286,5010.28,0
14756,8,2,1914.8,50,503.5,738.96,0
14758,22,3,1380.9099999999999,236,140.33333333333334,1484.06,0
14761,70,1,192.02,70,88.0,255.9,0
14762,252,1,117.05000000000001,252,87.0,300.52,0
14766,5,5,3902.36,177,530.0,2653.77,0
14767,100,1,382.81,100,117.0,0.0,1
14769,16,9,5097.13,349,424.3333333333333,10674.75,0
14770,93,6,2761.2200000000003,278,184.66666666666666,876.42,0
14771,247,2,594.62,362,311.0,0.0,1
14773,218,1,140.55,218,53.0,0.0,1
14774,154,1,241.45,154,99.0,0.0,1
14776,13,4,1170.0,72,381.0,2538.3,0
14777,29,1,307.56,29,212.0,0.0,1
14783,285,1,307.3,285,262.0,0.0,1
14784,15,1,159.94,15,126.0,289.99,0
14786,176,1,90.96,176,112.0,0.0,1
14787,97,1,110.65,97,59.0,0.0,1
14788,222,1,476.88,222,298.0,679.4399999999999,0
14790,0,6,1781.56,354,323.8333333333333,745.06,0
14791,232,1,303.63,232,127.0,0.0,1
14793,161,1,396.91,161,270.0,228.99,0
14794,28,3,633.99,113,36.666666666666664,1319.91,0
14796,5,10,2195.94,351,119.4,8693.7,0
14797,133,1,300.31,133,99.0,0.0,1
14798,7,5,550.5699999999999,274,90.2,173.74,0
14799,363,1,180.45,363,349.0,157.7,0
14800,9,5,2878.74,61,575.0,4895.58,0
14802,64,2,1502.98,64,1.0,0.0,1
14805,30,3,549.99,247,102.0,554.65,0
14806,65,1,110.03999999999999,65,93.0,193.39000000000001,0
14807,16,2,519.29,275,123.5,0.0,1
14809,247,2,686.76,247,116.0,0.0,1
14810,44,2,268.7,55,73.5,2268.32,0
14811,13,1,170.5,13,74.0,0.0,1
14812,224,1,185.8,224,136.0,0.0,1
14813,11,2,780.01,236,170.0,310.86,0
14814,207,1,160.46,207,96.0,0.0,1
14817,21,5,2849.52,253,361.4,1110.34,0
14818,84,3,512.61,273,74.0,657.8,0
14819,120,2,198.09,344,32.0,272.07,0
14820,6,5,767.47,303,94.2,507.29,0
14821,4,6,1188.85,302,74.16666666666667,97.60000000000001,0
14822,111,1,157.70000000000002,111,94.0,0.0,1
14824,5,6,2895.2000000000003,263,238.16666666666666,1127.71,0
14825,8,12,2514.07,238,148.75,2411.01,0
14826,207,2,385.2,321,76.0,0.0,1
14828,14,10,7699.7,358,754.6,2139.76,0
14829,13,3,758.32,62,168.33333333333334,934.52,0
14831,306,3,1676.57,363,295.0,0.0,1
14832,256,1,322.69,256,1.0,0.0,1
14833,124,1,94.8,124,58.0,0.0,1
14834,33,1,485.86,33,138.0,1720.3,0
14835,154,2,297.0,243,90.0,0.0,1
14837,68,5,1810.82,310,318.8,1649.5,0
14838,49,2,773.6700000000001,362,181.0,0.0,1
14839,44,3,915.28,330,309.0,0.0,1
14840,165,1,299.86,165,148.0,62.85,0
14841,0,8,3867.2400000000002,363,298.25,3295.76,0
14843,62,1,211.79999999999998,62,132.0,0.0,1
14844,56,6,3512.62,232,422.6666666666667,3189.81,0
14845,225,1,150.0,225,600.0,0.0,1
14846,53,1,437.4,53,193.0,0.0,1
14847,33,2,1039.55,190,206.5,309.4,0
14848,30,1,310.56,30,260.0,0.0,1
14849,7,18,7477.07,324,341.3333333333333,8286.380000000001,0
14850,43,6,1468.26,194,185.83333333333334,325.75,0
14851,256,1,318.06,256,306.0,511.35,0
14852,50,12,3310.4900000000002,270,218.66666666666666,2836.69,0
14853,49,3,901.0699999999999,231,87.66666666666667,475.8,0
14854,16,4,1563.03,312,291.75,2759.83,0
14855,100,5,5874.65,236,648.6,645.65,0
14857,68,5,2478.731,260,323.4,1173.12,0
14858,131,1,180.75,131,105.0,0.0,1
14859,180,1,351.9,180,217.0,1353.74,0
14861,6,9,1254.94,357,106.55555555555556,125.79,0
14865,0,2,40.32000000000001,364,48.0,89.4,0
14866,30,7,6356.64,96,333.85714285714283,14493.58,0
14867,21,13,2241.78,360,51.38461538461539,710.28,0
14868,6,4,1230.42,46,206.25,2953.59,0
14869,14,4,2078.54,349,397.0,725.7,0
14870,39,5,1511.7,309,72.8,327.25,0
14871,119,5,736.59,364,53.8,522.38,0
14872,109,3,816.6,259,220.66666666666666,0.0,1
14873,259,1,334.45,259,143.0,519.68,0
14874,161,1,116.18,161,148.0,0.0,1
14875,67,1,1397.08,67,774.0,1465.3200000000002,0
14876,147,2,256.7,187,81.0,0.0,1
14877,44,2,437.0,268,85.5,0.0,1
14878,2,16,2619.7000000000003,282,101.875,1485.54,0
14879,310,1,185.06,310,104.0,0.0,1
14882,16,12,3038.4500000000003,245,123.5,589.7,0
14884,295,1,120.6,295,72.0,0.0,1
14885,53,2,832.8,91,292.0,765.3199999999999,0
14890,244,2,691.6,285,292.5,125.65,0
14891,42,2,552.35,62,141.5,554.38,0
14892,316,1,202.35000000000002,316,79.0,0.0,1
14893,243,1,571.76,243,248.0,1237.8500000000001,0
14894,69,2,837.0600000000001,363,169.0,655.75,0
14895,9,18,13980.83,355,325.72222222222223,11138.710000000001,0
14896,139,6,1366.43,359,109.0,725.99,0
14897,35,4,1774.16,350,173.5,1366.38,0
14898,7,8,2105.79,362,151.125,1402.02,0
14899,21,1,1384.88,21,586.0,0.0,1
14900,148,1,13.919999999999998,148,48.0,0.0,1
14901,32,3,505.96000000000004,124,74.66666666666667,1783.69,0
14902,21,2,702.96,179,249.0,332.66,0
14904,34,2,615.2,53,282.0,1025.44,0
14905,0,6,1355.24,362,120.33333333333333,616.15,0
14906,71,1,68.44,71,1.0,0.0,1
14907,5,9,2046.6200000000001,228,99.11111111111111,4119.17,0
14908,89,1,104.10000000000001,89,50.0,277.8,0
14909,63,3,1404.68,289,296.0,0.0,1
14911,1,197,147735.99,364,343.88324873096445,148236.64,0
14912,27,4,1021.4,308,212.0,867.85,0
14913,14,4,2845.7,111,553.0,1227.43,0
14915,1,9,1503.77,362,66.11111111111111,307.48,0
14916,57,4,1773.97,243,319.75,1268.98,0
14917,222,2,1123.75,222,445.5,0.0,1
14918,30,7,4345.66,236,268.0,1610.15,0
14919,165,1,359.35,165,129.0,0.0,1
14920,191,1,629.4,191,377.0,977.77,0
14922,19,2,843.74,133,188.0,0.0,1
14924,236,2,620.96,265,124.0,310.05,0
14926,7,2,359.4,224,102.0,0.0,1
14927,22,1,308.2,22,196.0,0.0,1
14928,253,1,223.91000000000003,253,268.0,0.0,1
14929,47,1,612.8100000000001,47,351.0,223.88,0
14930,96,3,2873.77,232,344.3333333333333,2372.86,0
14932,11,1,302.6,11,177.0,727.06,0
14933,69,4,1770.0,70,150.0,0.0,1
14934,4,3,1612.56,67,352.6666666666667,1890.94,0
14935,245,1,1065.12,245,996.0,1784.71,0
14936,16,4,4273.79,209,547.25,8137.02,0
14938,188,2,2322.43,188,684.5,0.0,1
14940,43,2,531.49,359,192.0,0.0,1
14941,204,1,182.1,204,80.0,0.0,1
14942,27,4,746.56,355,88.5,0.0,1
14943,289,1,107.62,289,46.0,0.0,1
14944,15,7,3884.42,286,292.7142857142857,5900.25,0
14945,39,1,179.4,39,156.0,0.0,1
14947,14,4,758.97,250,59.25,290.82,0
14949,95,4,515.0,347,62.5,0.0,1
14952,22,21,9529.86,362,172.47619047619048,8099.49,0
14953,44,3,723.95,61,267.6666666666667,289.82,0
14954,329,1,167.27,329,92.0,336.17,0
14955,358,1,163.77,358,74.0,0.0,1
14956,47,1,1325.0,47,2500.0,0.0,1
14957,270,1,274.8,270,71.0,58.49,0
14958,221,3,458.26,362,40.0,499.68,0
14961,5,13,9365.47,361,358.7692307692308,7044.68,0
14962,165,3,240.21000000000004,210,26.333333333333332,126.7,0
14963,5,7,1676.68,151,163.0,1487.8,0
14966,13,5,924.5200000000001,350,182.2,191.32,0
14967,67,5,1518.81,362,102.4,463.8,0
14968,84,1,357.4,84,131.0,147.59,0
14969,329,1,906.23,329,665.0,0.0,1
14970,35,8,3327.29,289,91.5,1592.06,0
14972,7,1,30.300000000000004,7,12.0,114.77,0
14975,47,1,192.45,47,127.0,279.94,0
14977,351,1,31.929999999999996,351,17.0,0.0,1
14978,56,5,1210.72,216,43.0,1931.42,0
14979,361,1,439.46,361,213.0,0.0,1
14980,363,1,150.68,363,79.0,0.0,1
14981,49,1,270.8,49,144.0,102.12,0
14982,198,1,237.78,198,125.0,0.0,1
14983,315,1,183.20000000000002,315,90.0,0.0,1
14984,14,4,1058.1399999999999,323,72.5,213.27,0
14986,2,2,566.9,310,171.0,0.0,1
14987,7,6,1224.25,363,79.83333333333333,489.59999999999997,0
14988,6,6,1732.06,228,189.16666666666666,334.54,0
14989,287,1,342.4,287,200.0,0.0,1
14990,238,2,305.42,356,65.0,0.0,1
14991,56,1,314.67,56,191.0,0.0,1
14992,68,1,210.5,68,145.0,0.0,1
14993,189,1,36.13,189,21.0,0.0,1
14994,8,5,960.63,249,115.4,0.0,1
14996,107,2,442.28999999999996,107,202.0,0.0,1
14997,281,1,230.4,281,288.0,546.1999999999999,0
14998,54,2,340.86,231,48.5,429.87,0
14999,218,1,129.48000000000002,218,88.0,0.0,1
15001,20,2,230.85999999999999,20,40.5,0.0,1
15002,133,5,2543.87,322,275.4,2273.41,0
15003,99,6,1060.7,308,91.16666666666667,0.0,1
15005,1,28,7567.13,364,160.39285714285714,6539.07,0
15006,79,1,323.05,79,114.0,502.09,0
15008,106,2,360.0,263,750.0,0.0,1
15011,21,2,416.6,42,144.5,0.0,1
15012,202,1,246.52,202,162.0,614.1,0
15013,113,10,1641.3,303,174.7,0.0,1
15015,127,13,2365.02,351,122.53846153846153,0.0,1
15016,19,4,460.26,169,42.75,170.04,0
15020,5,1,203.42,5,112.0,0.0,1
15021,5,3,663.37,124,92.0,2120.46,0
15022,303,1,281.05,303,113.0,905.04,0
15023,26,9,4907.32,300,216.55555555555554,7263.36,0
15024,4,6,1922.96,50,170.33333333333334,2152.55,0
15025,194,1,636.08,194,326.0,377.01,0
15026,1,2,592.61,74,194.0,469.0,0
15027,21,6,2129.45,250,369.5,1066.1499999999999,0
15028,4,2,344.61,20,109.0,813.1,0
15029,245,1,365.1,245,234.0,0.0,1
15030,6,6,1461.63,271,142.16666666666666,518.28,0
15031,20,10,2488.44,357,121.4,668.14,0
15032,48,5,6050.95,355,726.6,7729.7,0
15034,12,6,4004.79,203,394.3333333333333,4308.61,0
15037,2,2,402.51,2,150.5,0.0,1
15038,16,3,477.94,51,59.333333333333336,831.92,0
15039,1,46,19505.48,355,189.30434782608697,20525.95,0
15040,167,1,7.49,167,1.0,0.0,1
15041,70,1,113.67,70,93.0,180.35,0
15042,221,1,179.52,221,208.0,135.93,0
15043,89,5,2336.7999999999997,159,146.2,537.0,0
15044,5,18,8504.1,349,138.0,7700.2300000000005,0
15046,51,10,2598.62,320,125.0,5213.7699999999995,0
15050,47,2,2411.7,106,702.0,1782.09,0
15051,5,6,2543.55,364,340.3333333333333,1391.61,0
15055,100,3,560.07,349,76.66666666666667,0.0,1
15056,146,1,133.45,146,81.0,0.0,1
15057,69,3,1766.46,360,242.0,1489.5,0
15058,2,5,1285.04,279,118.2,2124.9900000000002,0
15059,2,10,2185.85,359,101.3,1337.72,0
15061,7,79,71854.88,364,574.1772151898734,65963.64,0
15062,49,4,1597.76,236,277.25,987.86,0
15064,36,4,1254.41,343,202.5,0.0,1
15065,36,1,168.73,36,63.0,3158.13,0
15067,39,2,2133.12,233,604.5,1744.76,0
15068,44,2,623.49,247,235.5,553.36,0
15070,217,2,630.85,350,151.5,212.4,0
15071,12,2,473.49,196,73.5,982.07,0
15072,105,1,187.51999999999998,105,164.0,0.0,1
15073,26,5,1744.61,307,183.8,1043.41,0
15074,55,2,817.46,93,304.0,748.87,0
15076,118,2,566.89,148,147.5,880.85,0
15077,120,2,2428.08,356,264.0,0.0,1
15078,32,21,7543.62,361,174.85714285714286,10218.26,0
15079,96,7,2729.79,357,152.85714285714286,1037.56,0
15080,53,2,546.25,127,143.5,0.0,1
15081,4,7,1349.77,161,79.85714285714286,615.95,0
15082,294,1,93.35000000000001,294,43.0,0.0,1
15084,5,2,965.2,271,300.0,0.0,1
15085,355,1,347.54,355,169.0,0.0,1
15086,190,2,218.53,251,47.5,0.0,1
15091,300,2,565.9,300,118.0,480.71,0
15092,88,1,318.65,88,95.0,457.81,0
15093,14,17,9105.36,357,412.8235294117647,5220.75,0
15094,89,2,83.0,270,14.0,0.0,1
15095,46,6,1771.04,313,192.33333333333334,1370.6,0
15097,209,2,660.27,209,127.0,248.08,0
15100,6,4,1317.8999999999999,327,47.5,1576.8,0
15101,141,4,1160.41,216,108.75,317.53,0
15102,156,2,554.67,172,169.5,0.0,1
15105,56,2,795.98,252,268.0,2298.93,0
15107,12,3,504.85,77,53.666666666666664,435.5,0
15109,205,2,498.15000000000003,361,63.5,484.95,0
15110,29,2,509.75,111,45.5,996.1,0
15111,50,2,874.89,218,174.0,1855.98,0
15112,237,1,209.4,237,72.0,0.0,1
15114,9,2,639.56,47,218.0,2760.56,0
15115,358,1,191.74,358,88.0,340.11,0
15117,74,3,934.19,260,381.6666666666667,1551.78,0
15122,48,8,2863.69,245,155.625,1633.78,0
15123,47,3,2456.86,259,443.0,2199.31,0
15124,102,2,266.63,277,114.5,184.19,0
15125,105,9,5496.39,244,248.88888888888889,11528.48,0
15126,162,2,449.49,313,136.5,0.0,1
15127,145,1,304.97,145,213.0,406.53,0
15128,56,1,312.68,56,240.0,1471.0,0
15129,11,12,3412.78,236,184.0,3447.4,0
15131,20,1,80.28,20,88.0,0.0,1
15133,8,2,824.48,146,140.0,982.42,0
15134,7,2,208.3,48,85.0,1387.99,0
15135,182,1,166.63,182,41.0,139.05,0
15137,146,2,823.4,306,298.0,0.0,1
15138,19,1,502.52,19,300.0,0.0,1
15140,68,1,889.44,68,438.0,2354.25,0
15141,83,7,1388.47,247,171.0,0.0,1
15142,36,5,2121.18,126,358.0,498.74,0
15143,58,1,304.18,58,170.0,259.45,0
15144,5,12,5579.87,352,183.41666666666666,6580.44,0
15149,202,4,1033.81,275,63.0,520.8000000000001,0
15150,82,3,3686.61,169,841.6666666666666,5314.47,0
15151,49,2,2085.61,135,397.5,0.0,1
15152,327,1,518.14,327,290.0,4745.69,0
15154,104,2,1091.99,104,122.5,296.42,0
15155,9,1,383.96999999999997,9,192.0,0.0,1
15157,195,2,718.04,355,537.0,1936.07,0
15158,27,1,204.62,27,21.0,401.40000000000003,0
15159,21,4,3475.7200000000003,57,517.75,18641.010000000002,0
15160,0,3,431.11,47,74.33333333333333,158.16,0
15161,14,1,119.92,14,144.0,0.0,1
15162,357,1,312.9,357,74.0,0.0,1
15164,15,6,1225.8700000000001,316,95.16666666666667,843.05,0
15166,93,1,167.16,93,140.0,0.0,1
15167,33,4,1496.67,299,201.25,163.0,0
15169,8,2,569.22,352,178.0,0.0,1
15170,32,1,81.15,32,33.0,0.0,1
15173,6,7,1494.6,243,120.0,0.0,1
15174,36,1,345.71,36,237.0,135.75,0
15176,293,1,988.04,293,448.0,0.0,1
15177,51,1,948.93,51,485.0,0.0,1
15179,18,8,5284.97,362,434.75,2206.95,0
15180,43,2,729.4300000000001,215,309.0,175.0,0
15181,46,2,510.72,357,72.0,689.4799999999999,0
15182,11,9,2376.1020000000003,282,103.66666666666667,622.85,0
15183,173,3,639.93,210,99.0,0.0,1
15184,13,2,283.19,349,131.5,406.76,0
15186,100,3,991.7900000000001,322,167.0,411.41,0
15188,351,1,310.43,351,233.0,0.0,1
15189,7,5,1298.99,135,150.6,16225.39,0
15190,60,1,834.4399999999999,60,790.0,0.0,1
15191,89,3,588.05,314,95.66666666666667,0.0,1
15192,201,2,622.07,305,265.0,1359.32,0
15194,6,13,4405.0,362,247.6153846153846,8022.6900000000005,0
15196,58,2,316.25,352,65.5,0.0,1
15197,20,3,797.9,354,196.33333333333334,1079.6100000000001,0
15198,34,3,377.71,315,69.0,193.64,0
15199,0,6,1853.7,201,83.0,1268.7,0
15200,120,1,549.05,120,195.0,0.0,1
15201,65,2,606.4100000000001,237,225.0,1236.54,0
15202,46,3,6001.49,46,1.0,0.0,1
15203,16,9,2572.38,357,269.8888888888889,1827.8,0
15207,42,3,683.9200000000001,173,142.66666666666666,0.0,1
15208,49,1,100.4,49,40.0,870.12,0
15209,356,1,178.98000000000002,356,94.0,0.0,1
15210,4,2,845.01,201,306.5,331.18,0
15212,2,1,106.47999999999999,2,48.0,101.8,0
15215,19,4,1687.49,238,137.75,734.94,0
15216,244,1,389.49,244,189.0,96.6,0
15217,189,1,426.24,189,190.0,0.0,1
15218,15,11,5759.68,308,293.09090909090907,5756.89,0
15219,274,1,379.7,274,226.0,305.75,0
15221,32,3,1658.95,263,67.0,806.5,0
15222,98,10,2965.91,349,401.8,585.0,0
15223,235,3,662.2,360,57.333333333333336,755.75,0
15224,138,3,549.28,319,97.0,322.08,0
15227,22,4,1269.0900000000001,259,116.75,1219.4,0
15228,54,2,2193.56,125,560.0,3386.71,0
15229,212,1,160.5,212,114.0,0.0,1
15231,247,1,250.26,247,190.0,0.0,1
15233,27,1,59.400000000000006,27,12.0,0.0,1
15235,7,4,525.25,14,88.0,2412.56,0
15240,0,7,2753.41,360,263.57142857142856,1706.57,0
15241,56,3,1293.72,280,503.3333333333333,1756.44,0
15242,48,1,302.04,48,196.0,0.0,1
15243,61,1,610.6,61,358.0,316.68,0
15244,292,1,280.51,292,67.0,631.57,0
15245,28,5,2095.0,221,247.4,2515.84,0
15246,181,1,266.25,181,112.0,514.15,0
15247,103,2,620.06,163,177.0,356.0,0
15248,37,3,1893.93,160,355.0,0.0,1
15249,56,5,2577.54,249,280.6,6688.46,0
15250,266,1,60.0,266,48.0,0.0,1
15251,40,10,9839.55,305,593.7,10484.99,0
15252,47,3,1362.63,237,302.6666666666667,740.78,0
15253,29,3,1136.89,212,240.66666666666666,918.1999999999999,0
15254,172,2,787.99,186,218.0,300.36,0
15255,22,8,2838.57,362,217.125,890.85,0
15256,187,1,71.95,187,37.0,98.45,0
15257,40,1,368.75,40,25.0,317.15,0
15259,138,4,1182.3799999999999,308,157.75,0.0,1
15260,36,18,6956.96,359,199.05555555555554,2231.27,0
15261,7,3,1253.18,60,178.66666666666666,254.82,0
15262,6,2,239.87,114,72.5,178.95000000000002,0
15264,156,1,454.66,156,178.0,393.74,0
15265,230,2,1839.52,364,479.0,1506.1200000000001,0
15266,5,4,732.91,327,54.5,119.3,0
15268,104,3,961.9000000000001,231,142.66666666666666,0.0,1
15269,6,2,816.56,16,173.0,408.8,0
15270,26,14,6145.37,348,177.78571428571428,2379.49,0
15271,5,9,2090.72,117,131.55555555555554,2618.82,0
15272,76,4,1363.54,289,94.25,721.94,0
15273,225,1,228.96,225,216.0,0.0,1
15276,20,3,514.22,60,89.0,135.31,0
15277,51,1,220.44,51,168.0,255.89999999999998,0
15278,187,4,496.15999999999997,291,114.5,0.0,1
15279,6,4,1290.03,301,153.25,290.51,0
15280,114,2,293.09999999999997,197,179.5,113.12,0
15281,4,7,6211.42,53,574.5714285714286,2332.15,0
15282,196,1,348.59,196,395.0,0.0,1
15283,16,3,148.33,144,9.0,0.0,1
15284,126,1,24.75,126,5.0,0.0,1
15285,33,1,94.92,33,120.0,0.0,1
15287,5,3,369.34000000000003,363,192.33333333333334,486.69,0
15288,27,5,1410.96,291,112.6,2472.17,0
15289,84,2,653.3100000000001,247,309.5,939.78,0
15290,19,8,2553.06,279,258.25,7943.22,0
15291,5,25,8849.460000000001,362,112.08,4997.1,0
15293,291,1,247.5,291,178.0,0.0,1
15294,36,1,233.35,36,97.0,0.0,1
15295,280,1,217.23999999999998,280,151.0,0.0,1
15296,46,6,6669.97,313,616.3333333333334,3672.86,0
15298,26,11,4261.87,357,262.1818181818182,5197.5,0
15299,14,3,1649.52,322,136.0,6342.02,0
15301,4,5,1859.72,76,202.4,5743.72,0
15302,356,1,308.0,356,102.0,0.0,1
15303,191,2,650.16,309,133.0,574.02,0
15304,47,1,102.0,47,8.0,817.5500000000001,0
15305,181,1,93.6,181,40.0,0.0,1
15306,126,6,2310.38,285,377.3333333333333,1174.35,0
15309,236,4,797.96,361,110.0,0.0,1
15310,104,1,1634.64,104,1476.0,0.0,1
15311,1,117,54379.19,364,273.6923076923077,62391.97,0
15312,9,8,2005.3400000000001,349,147.125,924.85,0
15314,39,2,492.47999999999996,54,218.5,327.97,0
15317,303,1,129.75,303,45.0,0.0,1
15321,63,9,3961.42,300,274.6666666666667,2748.31,0
15322,102,1,711.18,102,555.0,679.68,0
15323,188,3,434.6,287,62.666666666666664,0.0,1
15324,327,1,140.22000000000003,327,74.0,0.0,1
15325,21,7,1439.72,287,164.42857142857142,162.29,0
15326,235,4,1388.81,364,241.25,311.71,0
15328,33,1,107.24,33,88.0,0.0,1
15329,0,8,1934.63,351,91.625,1049.7,0
15331,125,3,767.91,235,233.66666666666666,0.0,1
15332,26,2,3231.62,139,827.0,3322.12,0
15336,27,1,240.5,27,84.0,0.0,1
15337,37,1,373.02,37,200.0,0.0,1
15338,303,1,283.43,303,150.0,0.0,1
15339,47,5,1253.77,295,145.4,574.07,0
15340,187,1,105.5,187,76.0,0.0,1
15341,75,1,382.2,75,196.0,2020.52,0
15346,51,2,343.7,57,58.0,252.42000000000002,0
15347,4,3,960.4,63,137.33333333333334,403.20000000000005,0
15350,9,1,431.95000000000005,9,221.0,231.3,0
15351,30,3,1503.51,58,203.0,2234.78,0
15352,174,1,114.95,174,43.0,0.0,1
15353,12,5,2087.28,363,215.4,1088.67,0
15354,229,3,284.4,229,1.0,0.0,1
15356,6,3,548.23,48,87.33333333333333,2916.72,0
15358,0,20,8078.66,358,392.6,8971.75,0
15359,288,8,181.35,319,18.125,0.0,1
15361,152,3,270.15000000000003,169,12.333333333333334,418.92,0
15362,74,2,613.08,364,184.0,0.0,1
15363,118,1,352.11,118,239.0,652.0,0
15365,29,6,2242.81,299,174.5,2314.32,0
15366,35,5,1786.57,277,365.2,602.51,0
15367,44,7,3203.74,355,269.57142857142856,1877.59,0
15368,20,1,275.8,20,176.0,446.94000000000005,0
15369,118,11,6251.26,357,298.90909090909093,0.0,1
15370,36,1,1352.96,36,567.0,2386.05,0
15371,288,1,59.400000000000006,288,12.0,0.0,1
15372,76,7,4009.66,289,498.0,2007.3999999999999,0
15373,34,5,671.1800000000001,212,45.4,2750.21,0
15374,250,1,139.32,250,164.0,168.0,0
15375,316,1,60.959999999999994,316,84.0,0.0,1
15377,8,4,1211.75,41,63.25,0.0,1
15378,88,2,246.5,127,65.0,0.0,1
15379,26,1,1174.55,26,695.0,3703.29,0
15380,46,6,1558.7,364,96.33333333333333,1920.3600000000001,0
15381,49,3,1293.72,209,210.33333333333334,596.85,0
15382,0,6,7777.84,361,861.0,5955.71,0
15384,7,2,1385.38,218,585.5,642.41,0
15385,18,2,625.2,303,133.5,316.88,0
15387,118,1,468.65,118,335.0,0.0,1
15389,26,4,2233.8,307,885.0,500.0,0
15390,22,2,1216.66,35,447.0,0.0,1
15391,210,1,289.87,210,109.0,0.0,1
15392,0,3,1376.0900000000001,57,289.0,1535.53,0
15393,193,3,659.48,350,76.0,231.86,0
15394,21,7,3103.26,350,208.85714285714286,2183.54,0
15396,209,1,508.20000000000005,209,156.0,288.18,0
15400,46,3,586.1,186,90.66666666666667,716.2,0
15401,78,2,216.95000000000002,194,46.5,0.0,1
15402,13,4,1203.77,217,335.0,626.77,0
15403,117,2,170.88,356,246.0,0.0,1
15404,1,1,257.06,1,334.0,0.0,1
15405,202,1,310.74,202,155.0,349.1,0
15406,79,2,465.15999999999997,79,146.5,510.71000000000004,0
15409,347,1,131.25,347,59.0,0.0,1
15410,194,2,1234.88,225,351.0,3450.84,0
15413,317,5,6798.72,364,538.8,0.0,1
15416,104,3,588.5,302,110.0,3984.32,0
15418,51,2,452.32,212,133.0,0.0,1
15420,60,6,743.0,360,140.66666666666666,0.0,1
15421,11,6,2854.98,358,237.83333333333334,950.36,0
15422,5,5,1522.27,296,134.4,97.7,0
15423,207,2,223.39,247,48.5,43.5,0
15424,89,1,214.44,89,319.0,383.34,0
15425,26,4,1944.57,289,260.5,0.0,1
15426,67,4,756.58,212,96.75,1858.81,0
15428,13,3,668.97,348,81.66666666666667,93.78,0
15430,93,2,954.75,154,154.5,0.0,1
15431,128,1,153.24,128,84.0,0.0,1
15432,167,1,149.57,167,27.0,171.19,0
15434,0,6,1525.5800000000002,310,129.33333333333334,1041.48,0
15437,266,1,193.29000000000002,266,98.0,200.16,0
15439,30,4,1269.05,279,143.0,0.0,1
15441,22,3,1254.21,356,195.66666666666666,0.0,1
15443,100,7,1939.02,268,153.14285714285714,3236.91,0
15445,216,1,171.0,216,60.0,113.5,0
15446,2,3,406.95,352,89.0,0.0,1
